date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:52:47	53873/53873	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:48%20GMT	https://www.columbiawestcollege.edu/ru/programs/empowering-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/programs/empowering-english.html	(from https://www.columbiawestcollege.edu/ru)
00:52:48	52236/52236	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:49%20GMT	https://www.columbiawestcollege.edu/ru/programs/2-day-program	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/programs/2-day-program.html	(from https://www.columbiawestcollege.edu/ru)
00:52:48	54566/54566	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:49%20GMT	https://www.columbiawestcollege.edu/ru/programs/english-through-american-culture	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/programs/english-through-american-culture.html	(from https://www.columbiawestcollege.edu/ru)
00:52:49	52733/52733	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:50%20GMT	https://www.columbiawestcollege.edu/ru/programs/vacation-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/programs/vacation-english.html	(from https://www.columbiawestcollege.edu/ru)
00:52:49	47694/47694	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:50%20GMT	https://www.columbiawestcollege.edu/ru/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/apply-old.html	(from https://www.columbiawestcollege.edu/ru)
00:52:50	44381/44381	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:51%20GMT	https://www.columbiawestcollege.edu/ru/expert-visa-help-student-support-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/expert-visa-help-student-support-subpage.html	(from https://www.columbiawestcollege.edu/ru)
00:52:51	44816/44816	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:52%20GMT	https://www.columbiawestcollege.edu/ru/la-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/la-subpage.html	(from https://www.columbiawestcollege.edu/ru)
00:52:52	56002/56002	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:53%20GMT	https://www.columbiawestcollege.edu/ru/accommodations	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/accommodations.html	(from https://www.columbiawestcollege.edu/ru)
00:52:53	54258/54258	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:54%20GMT	https://www.columbiawestcollege.edu/ru/students/gallery	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/students/gallery.html	(from https://www.columbiawestcollege.edu/ru)
00:52:53	93934/93934	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:54%20GMT	https://www.columbiawestcollege.edu/ru/students/faqs	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/students/faqs.html	(from https://www.columbiawestcollege.edu/ru)
00:52:54	31733/31733	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:55%20GMT	https://www.columbiawestcollege.edu/ru/about	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/about.html	(from https://www.columbiawestcollege.edu/ru)
00:52:54	48406/48406	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:55%20GMT	https://www.columbiawestcollege.edu/ru/our-teachers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/our-teachers.html	(from https://www.columbiawestcollege.edu/ru)
00:52:55	38879/38879	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:56%20GMT	https://www.columbiawestcollege.edu/ru/mission-values	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/mission-values.html	(from https://www.columbiawestcollege.edu/ru)
00:52:56	39566/39566	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:57%20GMT	https://www.columbiawestcollege.edu/ru/blog	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/blog.html	(from https://www.columbiawestcollege.edu/ru)
00:52:57	45975/45975	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:58%20GMT	https://www.columbiawestcollege.edu/ru/contact-us	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/contact-us.html	(from https://www.columbiawestcollege.edu/ru)
00:52:58	67626/67626	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:58%20GMT	https://www.columbiawestcollege.edu/ru/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/old-home.html	(from https://www.columbiawestcollege.edu/ru)
00:52:58	56078/56078	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:52:59%20GMT	https://www.columbiawestcollege.edu/ru/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/accommodations-old.html	(from https://www.columbiawestcollege.edu/ru)
00:52:59	35048/35048	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:00%20GMT	https://www.columbiawestcollege.edu/ru/students/careers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/students/careers.html	(from https://www.columbiawestcollege.edu/ru)
00:53:00	53022/53022	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:00%20GMT	https://www.columbiawestcollege.edu/ru/terms-and-conditions	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ru/terms-and-conditions.html	(from https://www.columbiawestcollege.edu/ru)
00:53:00	43653/43653	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:01%20GMT	https://www.columbiawestcollege.edu/pt/apply	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/apply.html	(from https://www.columbiawestcollege.edu/pt)
00:53:01	34738/34738	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:02%20GMT	https://www.columbiawestcollege.edu/pt/payment	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/payment.html	(from https://www.columbiawestcollege.edu/pt)
00:53:02	35284/35284	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:02%20GMT	https://www.columbiawestcollege.edu/pt/agent-registration-application	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/agent-registration-application.html	(from https://www.columbiawestcollege.edu/pt)
00:53:02	96048/96048	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:03%20GMT	https://www.columbiawestcollege.edu/pt/programs/english-speaking-success	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/programs/english-speaking-success.html	(from https://www.columbiawestcollege.edu/pt)
00:53:03	50089/50089	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:04%20GMT	https://www.columbiawestcollege.edu/pt/programs/american-communication	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/programs/american-communication.html	(from https://www.columbiawestcollege.edu/pt)
00:53:03	49799/49799	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:04%20GMT	https://www.columbiawestcollege.edu/pt/programs/empowering-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/programs/empowering-english.html	(from https://www.columbiawestcollege.edu/pt)
00:53:04	48550/48550	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:05%20GMT	https://www.columbiawestcollege.edu/pt/programs/2-day-program	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/programs/2-day-program.html	(from https://www.columbiawestcollege.edu/pt)
00:53:04	49949/49949	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:05%20GMT	https://www.columbiawestcollege.edu/pt/programs/english-through-american-culture	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/programs/english-through-american-culture.html	(from https://www.columbiawestcollege.edu/pt)
00:53:05	48741/48741	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:06%20GMT	https://www.columbiawestcollege.edu/pt/programs/vacation-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/programs/vacation-english.html	(from https://www.columbiawestcollege.edu/pt)
00:53:06	43729/43729	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:07%20GMT	https://www.columbiawestcollege.edu/pt/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/apply-old.html	(from https://www.columbiawestcollege.edu/pt)
00:53:07	41582/41582	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:08%20GMT	https://www.columbiawestcollege.edu/pt/expert-visa-help-student-support-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/expert-visa-help-student-support-subpage.html	(from https://www.columbiawestcollege.edu/pt)
00:53:07	41009/41009	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:08%20GMT	https://www.columbiawestcollege.edu/pt/la-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/la-subpage.html	(from https://www.columbiawestcollege.edu/pt)
00:53:08	51865/51865	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:09%20GMT	https://www.columbiawestcollege.edu/pt/accommodations	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/accommodations.html	(from https://www.columbiawestcollege.edu/pt)
00:53:09	52323/52323	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:09%20GMT	https://www.columbiawestcollege.edu/pt/students/gallery	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/students/gallery.html	(from https://www.columbiawestcollege.edu/pt)
00:53:10	58558/58558	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:10%20GMT	https://www.columbiawestcollege.edu/pt/students/faqs	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/students/faqs.html	(from https://www.columbiawestcollege.edu/pt)
00:53:10	29823/29823	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:11%20GMT	https://www.columbiawestcollege.edu/pt/about	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/about.html	(from https://www.columbiawestcollege.edu/pt)
00:53:11	45256/45256	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:12%20GMT	https://www.columbiawestcollege.edu/pt/our-teachers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/our-teachers.html	(from https://www.columbiawestcollege.edu/pt)
00:53:12	35784/35784	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:12%20GMT	https://www.columbiawestcollege.edu/pt/mission-values	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/mission-values.html	(from https://www.columbiawestcollege.edu/pt)
00:53:12	36361/36361	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:13%20GMT	https://www.columbiawestcollege.edu/pt/blog	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/blog.html	(from https://www.columbiawestcollege.edu/pt)
00:53:13	43433/43433	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:14%20GMT	https://www.columbiawestcollege.edu/pt/contact-us	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/contact-us.html	(from https://www.columbiawestcollege.edu/pt)
00:53:14	60454/60454	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:15%20GMT	https://www.columbiawestcollege.edu/pt/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/old-home.html	(from https://www.columbiawestcollege.edu/pt)
00:53:14	51941/51941	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:15%20GMT	https://www.columbiawestcollege.edu/pt/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/accommodations-old.html	(from https://www.columbiawestcollege.edu/pt)
00:53:15	32248/32248	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:16%20GMT	https://www.columbiawestcollege.edu/pt/students/careers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/students/careers.html	(from https://www.columbiawestcollege.edu/pt)
00:53:16	42205/42205	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:16%20GMT	https://www.columbiawestcollege.edu/pt/terms-and-conditions	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/pt/terms-and-conditions.html	(from https://www.columbiawestcollege.edu/pt)
00:53:16	43917/43917	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:17%20GMT	https://www.columbiawestcollege.edu/ja/apply	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/apply.html	(from https://www.columbiawestcollege.edu/ja)
00:53:17	34976/34976	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:18%20GMT	https://www.columbiawestcollege.edu/ja/payment	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/payment.html	(from https://www.columbiawestcollege.edu/ja)
00:53:18	35313/35313	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:19%20GMT	https://www.columbiawestcollege.edu/ja/agent-registration-application	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/agent-registration-application.html	(from https://www.columbiawestcollege.edu/ja)
00:53:18	97685/97685	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:19%20GMT	https://www.columbiawestcollege.edu/ja/programs/english-speaking-success	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/programs/english-speaking-success.html	(from https://www.columbiawestcollege.edu/ja)
00:53:19	50491/50491	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:20%20GMT	https://www.columbiawestcollege.edu/ja/programs/american-communication	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/programs/american-communication.html	(from https://www.columbiawestcollege.edu/ja)
00:53:19	50301/50301	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:20%20GMT	https://www.columbiawestcollege.edu/ja/programs/empowering-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/programs/empowering-english.html	(from https://www.columbiawestcollege.edu/ja)
00:53:20	48685/48685	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:21%20GMT	https://www.columbiawestcollege.edu/ja/programs/2-day-program	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/programs/2-day-program.html	(from https://www.columbiawestcollege.edu/ja)
00:53:20	50325/50325	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:21%20GMT	https://www.columbiawestcollege.edu/ja/programs/english-through-american-culture	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/programs/english-through-american-culture.html	(from https://www.columbiawestcollege.edu/ja)
00:53:21	49264/49264	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:22%20GMT	https://www.columbiawestcollege.edu/ja/programs/vacation-english	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/programs/vacation-english.html	(from https://www.columbiawestcollege.edu/ja)
00:53:22	43993/43993	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:22%20GMT	https://www.columbiawestcollege.edu/ja/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/apply-old.html	(from https://www.columbiawestcollege.edu/ja)
00:53:22	41841/41841	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:23%20GMT	https://www.columbiawestcollege.edu/ja/expert-visa-help-student-support-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/expert-visa-help-student-support-subpage.html	(from https://www.columbiawestcollege.edu/ja)
00:53:23	41757/41757	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:24%20GMT	https://www.columbiawestcollege.edu/ja/la-subpage	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/la-subpage.html	(from https://www.columbiawestcollege.edu/ja)
00:53:24	52330/52330	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:25%20GMT	https://www.columbiawestcollege.edu/ja/accommodations	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/accommodations.html	(from https://www.columbiawestcollege.edu/ja)
00:53:25	52419/52419	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:25%20GMT	https://www.columbiawestcollege.edu/ja/students/gallery	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/students/gallery.html	(from https://www.columbiawestcollege.edu/ja)
00:53:26	73136/73136	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:27%20GMT	https://www.columbiawestcollege.edu/ja/students/faqs	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/students/faqs.html	(from https://www.columbiawestcollege.edu/ja)
00:53:26	30038/30038	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:27%20GMT	https://www.columbiawestcollege.edu/ja/about	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/about.html	(from https://www.columbiawestcollege.edu/ja)
00:53:27	45503/45503	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:28%20GMT	https://www.columbiawestcollege.edu/ja/our-teachers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/our-teachers.html	(from https://www.columbiawestcollege.edu/ja)
00:53:28	35911/35911	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:29%20GMT	https://www.columbiawestcollege.edu/ja/mission-values	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/mission-values.html	(from https://www.columbiawestcollege.edu/ja)
00:53:28	36830/36830	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:29%20GMT	https://www.columbiawestcollege.edu/ja/blog	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/blog.html	(from https://www.columbiawestcollege.edu/ja)
00:53:29	43789/43789	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:30%20GMT	https://www.columbiawestcollege.edu/ja/contact-us	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/contact-us.html	(from https://www.columbiawestcollege.edu/ja)
00:53:29	61355/61355	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:30%20GMT	https://www.columbiawestcollege.edu/ja/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/old-home.html	(from https://www.columbiawestcollege.edu/ja)
00:53:30	52406/52406	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:31%20GMT	https://www.columbiawestcollege.edu/ja/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/accommodations-old.html	(from https://www.columbiawestcollege.edu/ja)
00:53:31	32347/32347	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:32%20GMT	https://www.columbiawestcollege.edu/ja/students/careers	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/students/careers.html	(from https://www.columbiawestcollege.edu/ja)
00:53:31	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/apply-old.f1.delayed	(from https://www.columbiawestcollege.edu/apply)
00:53:31	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/old-home.f2.delayed	(from https://www.columbiawestcollege.edu/apply)
00:53:31	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/apply-old.f3.delayed	(from https://www.columbiawestcollege.edu/apply)
00:53:31	43507/43507	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2004:53:32%20GMT	https://www.columbiawestcollege.edu/ja/terms-and-conditions	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/ja/terms-and-conditions.html	(from https://www.columbiawestcollege.edu/ja)
00:53:31	5217/5217	---M--	200	added ('OK')	image/png	etag:%2231ea8989253676d4b1644e9846c5daf4%22	https://cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/6475dde27bbea3b79bf07e0d_step2.png	C:/My%20Web%20Sites/dlb-project/cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/6475dde27bbea3b79bf07e0d_step2.png	(from https://www.columbiawestcollege.edu/apply)
00:53:32	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/accommodations-old.f6.delayed	(from https://www.columbiawestcollege.edu/apply)
00:53:32	3207/3207	---MCZ	200	added ('OK')	text/javascript	etag:W/%226be8e4ac64984a560e7c1dd00345bedb%22	https://cdn.jotfor.ms/s/umd/latest/for-form-embed-handler.js	C:/My%20Web%20Sites/dlb-project/cdn.jotfor.ms/s/umd/latest/for-form-embed-handler.js	(from https://www.columbiawestcollege.edu/apply)
00:53:32	3247/3247	---MCZ	200	added ('OK')	text/javascript	etag:W/%2229de64bfd04484baec532c808f4506fb%22	https://cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/js/webflow.schunk.121b0d7ff03e0f4a.js	C:/My%20Web%20Sites/dlb-project/cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/js/webflow.schunk.121b0d7ff03e0f4a.js	(from https://www.columbiawestcollege.edu/apply)
00:53:33	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/apply-old.f9.delayed	(from https://www.columbiawestcollege.edu/payment)
00:53:33	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/accommodations-old.fa.delayed	(from https://www.columbiawestcollege.edu/payment)
00:53:33	1860/1860	---MCZ	200	added ('OK')	text/javascript	etag:W/%220e7156c236fea76622d3478774f10263%22	https://cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/js/webflow.bc96f451.dce6d678a2c9bea0.js	C:/My%20Web%20Sites/dlb-project/cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/js/webflow.bc96f451.dce6d678a2c9bea0.js	(from https://www.columbiawestcollege.edu/apply)
00:53:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jun%202025%2004:53:34%20GMT	https://www.columbiawestcollege.edu/contact-us-oldv2	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/contact-us-oldv2.fb.delayed	(from https://www.columbiawestcollege.edu/payment)
00:53:33	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/old-home.fc.delayed	(from https://www.columbiawestcollege.edu/payment)
00:53:33	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/apply-old.fd.delayed	(from https://www.columbiawestcollege.edu/payment)
00:53:33	2742/2742	---M--	200	added ('OK')	image/gif	etag:%22df49f9372d55afca6bf2622d14244fd0%22	https://cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/6629db89f8614c935ae2aa45_btn_paynowCC_LG.gif	C:/My%20Web%20Sites/dlb-project/cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/6629db89f8614c935ae2aa45_btn_paynowCC_LG.gif	(from https://www.columbiawestcollege.edu/payment)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/contact-us-oldv2	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/contact-us-oldv2.ff.delayed	(from https://www.columbiawestcollege.edu/payment)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/accommodations-old.100.delayed	(from https://www.columbiawestcollege.edu/payment)
00:53:34	9706/9706	---MCZ	200	added ('OK')	text/javascript	etag:W/%22797671a9995b2363c47581091fc3211d%22	https://cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/js/webflow.schunk.c1ba5b3241f18908.js	C:/My%20Web%20Sites/dlb-project/cdn.prod.website-files.com/645ae3d5b2f0b56f0f5ae1ea/js/webflow.schunk.c1ba5b3241f18908.js	(from https://www.columbiawestcollege.edu/payment)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/apply-old.103.delayed	(from https://www.columbiawestcollege.edu/agent-registration-application)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/accommodations-old.104.delayed	(from https://www.columbiawestcollege.edu/agent-registration-application)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/contact-us-oldv2	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/contact-us-oldv2.105.delayed	(from https://www.columbiawestcollege.edu/agent-registration-application)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/old-home.106.delayed	(from https://www.columbiawestcollege.edu/agent-registration-application)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/apply-old.107.delayed	(from https://www.columbiawestcollege.edu/agent-registration-application)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/accommodations-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/accommodations-old.108.delayed	(from https://www.columbiawestcollege.edu/agent-registration-application)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/apply-old	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/apply-old.109.delayed	(from https://www.columbiawestcollege.edu/programs/english-speaking-success)
00:53:34	0/-1	---M--	301	error ('')			https://www.columbiawestcollege.edu/old-home	C:/My%20Web%20Sites/dlb-project/www.columbiawestcollege.edu/old-home.10a.delayed	(from https://www.columbiawestcollege.edu/programs/english-speaking-success)
